sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,209.85.225.27,1304,25,6,3,48,48,144,48.0,0.0,6.008744955062866,3.004317045211792,9.013062000274658,4.506531000137329,1.502213954925537,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,207.115.37.23,3024,25,6,3,48,48,144,48.0,0.0,6.009143829345703,3.0039641857147217,9.013108015060425,4.506554007530212,1.5025898218154907,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,101.0.32.121,1390,6667,6,2,48,48,96,48.0,0.0,2.9637091159820557,2.9637091159820557,2.9637091159820557,2.9637091159820557,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,68.67.185.210,3424,80,6,10,604,40,1309,130.9,185.42839588369415,9.821513891220093,0.0002949237823486328,14.30233097076416,1.5891478856404622,3.1930926599115628,6,0.6666666666666666,6,369,40,577,96.16666666666667,122.04973940524776,48,4,604,40,732,183.0,243.08640439152495,48,
147.32.84.165,212.117.174.7,3386,4506,6,3,48,48,144,48.0,0.0,6.008859157562256,3.0037620067596436,9.0126211643219,4.50631058216095,1.5025485754013062,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.6.136.244,3378,25,6,3,48,48,144,48.0,0.0,6.008481025695801,3.004701852798462,9.013182878494263,4.506591439247131,1.5018895864486694,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,61.177.181.139,4426,6667,6,3,48,48,144,48.0,0.0,6.009045839309692,3.0043139457702637,9.013359785079956,4.506679892539978,1.5023659467697144,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,178.217.25.6,2079,53,17,2,113,64,177,88.5,24.5,0.06316804885864258,0.06316804885864258,0.06316804885864258,0.06316804885864258,0.0,1,1.0,1,64,64,64,64,0.0,64,1,113,113,113,113,0.0,113,
147.32.84.165,77.126.98.108,1304,6667,6,3,48,48,144,48.0,0.0,6.010889053344727,2.903887987136841,8.914777040481567,4.457388520240784,1.5535005331039429,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.1,2350,25,6,3,48,48,144,48.0,0.0,6.008256912231445,3.004603147506714,9.01286005973816,4.50643002986908,1.5018268823623657,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.191.88.254,2253,25,6,3,48,48,144,48.0,0.0,5.504089117050171,3.6387178897857666,9.142807006835938,4.571403503417969,0.9326856136322021,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.146.193,1840,25,6,3,48,48,144,48.0,0.0,6.005512952804565,3.0074310302734375,9.012943983078003,4.5064719915390015,1.499040961265564,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.54.188.72,4407,25,6,3,48,48,144,48.0,0.0,6.008400917053223,2.9407591819763184,8.949160099029541,4.4745800495147705,1.5338208675384521,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,1175,4506,6,3,48,48,144,48.0,0.0,6.008671045303345,3.004359006881714,9.013030052185059,4.506515026092529,1.5021560192108154,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.133.57.141,2689,80,6,8,398,40,694,86.75,117.6900059478289,174.04365992546082,0.0004010200500488281,196.16120290756226,28.023028986794607,60.06240237734486,5,0.7142857142857143,4,398,40,526,131.5,153.89850551581065,48,4,48,40,168,42.0,3.4641016151377544,48,
147.32.96.45,147.32.84.165,2119,21,6,2,60,40,100,50.0,10.0,0.0002999305725097656,0.0002999305725097656,0.0002999305725097656,0.0002999305725097656,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.84.165,204.74.109.246,2079,53,17,8,129,56,727,90.875,30.374485592352013,905.3565859794617,0.02950000762939453,912.1802771091461,130.31146815844946,316.4144350980391,7,1.0,4,63,56,243,60.75,2.8613807855648994,63,4,129,117,484,121.0,4.69041575982343,119,
147.32.84.165,27.255.33.216,3615,6667,6,2,48,48,96,48.0,0.0,2.9040510654449463,2.9040510654449463,2.9040510654449463,2.9040510654449463,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.186.167,4818,587,6,20,462,40,1683,84.15,98.25999949114593,29.834672212600708,6.9141387939453125e-06,31.252897024154663,1.6448893170607717,6.644670467411885,15,0.7894736842105263,10,62,40,480,48.0,8.809086218218091,48,10,462,40,1203,120.3,128.91396355709495,48,
147.32.84.165,205.188.190.1,4854,25,6,3,48,48,144,48.0,0.0,6.008703947067261,2.9478070735931396,8.9565110206604,4.4782555103302,1.5304484367370605,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,202.112.126.218,2378,6667,6,10,375,40,1013,101.3,119.75813124794492,0.5408980846405029,6.9141387939453125e-06,1.1827871799468994,0.1314207977718777,0.1744005019983099,5,0.5555555555555556,5,375,40,543,108.6,133.23603116274515,48,5,302,40,470,94.0,104.0461436094582,48,
147.32.84.165,209.85.225.27,4486,25,6,3,48,48,144,48.0,0.0,6.0083839893341064,3.0045909881591797,9.012974977493286,4.506487488746643,1.5018965005874634,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,148.87.41.220,3381,25,6,3,48,48,144,48.0,0.0,5.900152921676636,2.9743990898132324,8.874552011489868,4.437276005744934,1.4628769159317017,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.108.122.90,4235,25,6,3,48,48,144,48.0,0.0,5.9110188484191895,3.0045840740203857,8.915602922439575,4.457801461219788,1.4532173871994019,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.103.1,1646,25,6,3,48,48,144,48.0,0.0,5.910298109054565,3.003143072128296,8.913441181182861,4.456720590591431,1.4535775184631348,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.138.161,4978,25,6,3,48,48,144,48.0,0.0,6.010995864868164,3.004254102706909,9.015249967575073,4.507624983787537,1.5033708810806274,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,2169,80,6,11,1500,40,2388,217.0909090909091,418.3870445033695,5.515304088592529,1.0013580322265625e-05,10.979953050613403,1.0979953050613402,2.0916117539887793,6,0.6,6,393,40,601,100.16666666666667,130.99162399006875,48,5,1500,40,1787,357.4,573.0813554810521,48,
147.32.84.165,98.124.129.52,2077,53,17,2,158,63,221,110.5,47.5,0.10001897811889648,0.10001897811889648,0.10001897811889648,0.10001897811889648,0.0,1,1.0,1,63,63,63,63,0.0,63,1,158,158,158,158,0.0,158,
147.32.84.165,207.115.21.20,4339,25,6,3,48,48,144,48.0,0.0,6.0118021965026855,3.0035037994384766,9.015305995941162,4.507652997970581,1.5041491985321045,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,66.94.237.64,4494,25,6,3,48,48,144,48.0,0.0,6.009079933166504,2.9438769817352295,8.952956914901733,4.476478457450867,1.5326014757156372,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,194.134.42.41,3163,25,6,3,48,48,144,48.0,0.0,6.008373022079468,3.0041580200195312,9.012531042098999,4.5062655210494995,1.5021075010299683,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,62.109.4.31,1942,25,6,3,48,48,144,48.0,0.0,5.908930063247681,3.0042989253997803,8.913228988647461,4.4566144943237305,1.4523155689239502,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,60.190.223.75,1382,888,6,9,1500,40,2445,271.6666666666667,447.366119017125,0.3450279235839844,7.867813110351562e-06,0.7763831615447998,0.09704789519309998,0.14079621683467916,4,0.5,5,355,40,523,104.6,125.238332789925,48,4,1500,48,1922,480.5,593.4650368808595,48,
147.32.84.165,83.17.186.77,1118,6667,6,3,48,48,144,48.0,0.0,6.00749397277832,2.905358076095581,8.912852048873901,4.456426024436951,1.5510679483413696,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.108.122.90,2451,25,6,3,48,48,144,48.0,0.0,5.908952951431274,3.015789031982422,8.924741983413696,4.462370991706848,1.4465819597244263,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.90.66,2868,25,6,3,48,48,144,48.0,0.0,6.008496999740601,3.003788948059082,9.012285947799683,4.506142973899841,1.5023540258407593,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,174.133.57.141,2530,80,6,12,1500,40,2619,218.25,405.3435014486684,0.5409507751464844,1.71661376953125e-05,1.1624948978424072,0.10568135434930975,0.16443009775890224,7,0.6363636363636364,6,398,40,606,101.0,132.85455706649032,48,6,1500,40,2013,335.5,532.4107906494759,48,
147.32.84.165,216.92.131.211,3967,25,6,3,48,48,144,48.0,0.0,6.008934020996094,3.0047099590301514,9.013643980026245,4.506821990013123,1.5021120309829712,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,85.10.210.144,2079,53,17,40,164,61,4219,105.475,43.31107681644502,5743.64602804184,0.008381128311157227,11715.692956924438,300.40238351088306,969.7014446914003,39,1.0,20,69,61,1245,62.25,1.577181029558808,62,20,164,147,2974,148.7,3.5227829907622032,148,
147.32.84.165,212.117.174.7,4665,4506,6,3,48,48,144,48.0,0.0,6.0079779624938965,3.004868984222412,9.012846946716309,4.506423473358154,1.5015544891357422,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.143.27,3745,25,6,3,48,48,144,48.0,0.0,6.00659704208374,3.004662036895752,9.011259078979492,4.505629539489746,1.5009675025939941,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.93.27,3568,25,6,3,48,48,144,48.0,0.0,6.008538007736206,3.004301071166992,9.012839078903198,4.506419539451599,1.502118468284607,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.107.219.170,2077,53,17,44,187,68,4398,99.95454545454545,36.52082503390394,6320.580296993256,0.058921098709106445,9177.0179438591,213.41902195021163,970.8890806361437,43,1.0,22,69,68,1504,68.36363636363636,0.48104569292164717,69,22,187,119,2894,131.54545454545453,25.91020731247074,187,
147.32.84.165,217.163.21.36,3136,80,6,14,1500,40,5688,406.2857142857143,584.9650085470838,0.046688079833984375,6.9141387939453125e-06,0.1886129379272461,0.014508687532865085,0.020962102153843785,8,0.6153846153846154,7,461,40,709,101.28571428571429,146.87868102204456,48,7,1500,40,4979,711.2857142857143,690.4670705473245,48,
147.32.84.165,68.67.185.208,2217,80,6,13,687,40,3012,231.69230769230768,285.8994940710095,9.858314990997314,0.00036597251892089844,11.577181100845337,0.9647650917371114,2.705995748210375,8,0.6666666666666666,8,680,40,1512,189.0,256.90270531857,48,5,687,40,1500,300.0,315.1818522694478,48,
147.32.84.165,209.85.225.27,2767,25,6,3,48,48,144,48.0,0.0,6.0084309577941895,3.0045371055603027,9.012968063354492,4.506484031677246,1.5019469261169434,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,77.120.37.254,2036,6667,6,1,48,48,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,48,48,48,48,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,173.192.170.88,1267,80,6,3,48,48,144,48.0,0.0,6.008875846862793,3.0042171478271484,9.013092994689941,4.506546497344971,1.5023293495178223,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.214.154,3819,25,6,3,48,48,144,48.0,0.0,6.008228778839111,3.0046660900115967,9.012894868850708,4.506447434425354,1.5017813444137573,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.55.92.168,3197,25,6,3,48,48,144,48.0,0.0,6.008558988571167,3.0040781497955322,9.0126371383667,4.50631856918335,1.5022404193878174,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,90.156.148.46,2079,53,17,2,163,58,221,110.5,52.5,0.056073904037475586,0.056073904037475586,0.056073904037475586,0.056073904037475586,0.0,1,1.0,1,58,58,58,58,0.0,58,1,163,163,163,163,0.0,163,
147.32.84.165,216.32.180.22,4972,25,6,3,48,48,144,48.0,0.0,6.008574962615967,3.004378080368042,9.012953042984009,4.506476521492004,1.5020984411239624,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.171.138,1351,65500,6,64,1500,40,23841,372.515625,579.0988687226555,55.48621892929077,1.5974044799804688e-05,95.12533593177795,1.5099259671710787,7.250486530285985,48,0.7619047619047619,33,1500,40,21644,655.8787878787879,689.0541940060438,48,31,534,40,2197,70.87096774193549,102.24819327545956,48,
147.32.84.165,85.233.128.67,2458,25,6,3,48,48,144,48.0,0.0,6.010024070739746,3.0033648014068604,9.013388872146606,4.506694436073303,1.5033296346664429,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,89.108.122.90,2441,25,6,3,48,48,144,48.0,0.0,6.019376993179321,3.010223865509033,9.029600858688354,4.514800429344177,1.504576563835144,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,88.198.234.174,3908,25,6,6,48,48,288,48.0,0.0,908.1118040084839,3.0034360885620117,926.1368730068207,185.22737460136415,361.44471213799824,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,66.230.175.168,2761,25,6,3,48,48,144,48.0,0.0,6.008667945861816,3.0044209957122803,9.013088941574097,4.506544470787048,1.502123475074768,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,4982,4506,6,3,48,48,144,48.0,0.0,6.008418083190918,3.0045130252838135,9.012931108474731,4.506465554237366,1.5019525289535522,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.55.81.164,2079,53,17,2,175,61,236,118.0,57.0,0.15310406684875488,0.15310406684875488,0.15310406684875488,0.15310406684875488,0.0,1,1.0,1,61,61,61,61,0.0,61,1,175,175,175,175,0.0,175,
147.32.84.165,192.93.0.4,2079,53,17,1006,322,52,92228,91.6779324055666,36.93761397468102,5642.78467297554,2.86102294921875e-06,11839.324900150299,11.780422786219203,185.444102545022,525,0.5223880597014925,503,73,52,29420,58.48906560636183,3.691829100732604,57,503,322,92,62808,124.86679920477137,22.63058309777652,134,
147.32.84.165,217.199.218.198,4995,25,6,3,48,48,144,48.0,0.0,6.0087361335754395,3.0045619010925293,9.013298034667969,4.506649017333984,1.502087116241455,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.171.138,2021,65500,6,15,59,40,652,43.46666666666667,5.352465683111726,1.6024069786071777,5.9604644775390625e-06,2.995954990386963,0.21399678502764022,0.4180923292546917,10,0.7142857142857143,8,50,40,340,42.5,3.840572873934304,48,7,59,40,312,44.57142857142857,6.499607523472771,48,
147.32.84.165,173.192.170.88,4777,80,6,3,48,48,144,48.0,0.0,6.0083088874816895,3.0047690868377686,9.013077974319458,4.506538987159729,1.5017699003219604,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,64.12.139.193,3869,25,6,3,48,48,144,48.0,0.0,6.008105993270874,3.004370927810669,9.012476921081543,4.5062384605407715,1.5018675327301025,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,217.163.21.39,4374,80,6,10,630,40,1435,143.5,206.19080968850187,0.04566311836242676,1.5974044799804688e-05,0.14191603660583496,0.01576844851175944,0.021137040267158812,5,0.5555555555555556,5,469,40,637,127.4,170.82810073287123,48,5,630,40,798,159.6,235.22040727794007,48,
147.32.84.165,209.85.225.27,2710,25,6,3,48,48,144,48.0,0.0,6.008838891983032,2.9351370334625244,8.943975925445557,4.471987962722778,1.536850929260254,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,207.115.36.22,3070,25,6,3,48,48,144,48.0,0.0,6.009291887283325,3.004181146621704,9.01347303390503,4.506736516952515,1.5025553703308105,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,85.17.176.6,2079,53,17,2,75,59,134,67.0,8.0,0.01685500144958496,0.01685500144958496,0.01685500144958496,0.01685500144958496,0.0,1,1.0,1,59,59,59,59,0.0,59,1,75,75,75,75,0.0,75,
147.32.84.165,66.94.237.64,3350,25,6,3,48,48,144,48.0,0.0,5.922317981719971,3.001293897628784,8.923611879348755,4.461805939674377,1.4605120420455933,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.175.224,1822,25,6,3,48,48,144,48.0,0.0,6.007941007614136,3.004487991333008,9.012428998947144,4.506214499473572,1.501726508140564,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,62.193.206.141,2077,53,17,2,91,59,150,75.0,16.0,0.041255950927734375,0.041255950927734375,0.041255950927734375,0.041255950927734375,0.0,1,1.0,1,59,59,59,59,0.0,59,1,91,91,91,91,0.0,91,
147.32.84.165,67.195.168.230,2374,25,6,3,48,48,144,48.0,0.0,7.165472984313965,3.004335880279541,10.169808864593506,5.084904432296753,2.080568552017212,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.127.27,4556,25,6,3,48,48,144,48.0,0.0,6.0060601234436035,3.0071067810058594,9.013166904449463,4.5065834522247314,1.499476671218872,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.59.193,4127,25,6,3,48,48,144,48.0,0.0,6.008821964263916,3.0041680335998535,9.01298999786377,4.506494998931885,1.5023269653320312,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.125.39.27,1433,25,6,6,48,48,288,48.0,0.0,765.4056677818298,2.903907060623169,783.3311831951141,156.66623663902283,304.3727829663178,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.159.42,2263,25,6,3,48,48,144,48.0,0.0,6.0214149951934814,3.0081660747528076,9.029581069946289,4.5147905349731445,1.506624460220337,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,192.41.162.31,2079,53,17,2,400,64,464,232.0,168.0,0.10347294807434082,0.10347294807434082,0.10347294807434082,0.10347294807434082,0.0,1,1.0,1,64,64,64,64,0.0,64,1,400,400,400,400,0.0,400,
147.32.84.165,209.85.143.27,3072,25,6,3,48,48,144,48.0,0.0,6.008427143096924,2.901460886001587,8.90988802909851,4.454944014549255,1.5534831285476685,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.59.193,1448,25,6,3,48,48,144,48.0,0.0,6.0084068775177,3.0046260356903076,9.013032913208008,4.506516456604004,1.5018904209136963,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,192.5.6.30,2079,53,17,100,365,58,11937,119.37,68.65211650051293,5807.135288000107,0.00446319580078125,11838.571165084839,119.58152692004887,613.3475119795914,69,0.696969696969697,50,82,58,3176,63.52,4.3737398185076986,59,50,365,119,8761,175.22,56.29077721971866,123,
147.32.84.165,165.21.74.117,1065,25,6,3,48,48,144,48.0,0.0,5.201673984527588,4.282932996749878,9.484606981277466,4.742303490638733,0.459370493888855,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,4795,4506,6,3,48,48,144,48.0,0.0,5.201607942581177,4.279849052429199,9.481456995010376,4.740728497505188,0.46087944507598877,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,209.85.225.27,1092,25,6,6,48,48,288,48.0,0.0,8502.143498897552,2.3847720623016357,8519.549753189087,1703.9099506378175,3399.117102713591,0,0.0,6,48,48,288,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,205.188.190.1,4578,25,6,3,48,48,144,48.0,0.0,6.009127140045166,3.004213809967041,9.013340950012207,4.5066704750061035,1.5024566650390625,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,204.127.217.16,4613,25,6,3,48,48,144,48.0,0.0,6.008913040161133,2.913834810256958,8.92274785041809,4.461373925209045,1.5475391149520874,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.96.45,147.32.84.165,2188,21,6,2,60,40,100,50.0,10.0,0.00031876564025878906,0.00031876564025878906,0.00031876564025878906,0.00031876564025878906,0.0,1,1.0,1,60,60,60,60,0.0,60,1,40,40,40,40,0.0,40,
147.32.96.45,147.32.84.165,2053,21,6,4,60,40,200,50.0,10.0,6365.235825061798,0.0003399848937988281,6365.236559152603,2121.7455197175345,3000.600770808302,3,1.0,2,60,60,120,60.0,0.0,60,2,40,40,80,40.0,0.0,40,
147.32.84.165,64.12.139.193,3616,25,6,3,48,48,144,48.0,0.0,6.009359836578369,3.0040671825408936,9.013427019119263,4.506713509559631,1.5026463270187378,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,188.120.40.123,2077,53,17,2,316,53,369,184.5,131.5,0.05678105354309082,0.05678105354309082,0.05678105354309082,0.05678105354309082,0.0,1,1.0,1,53,53,53,53,0.0,53,1,316,316,316,316,0.0,316,
147.32.84.165,156.154.125.65,2077,53,17,6,183,62,629,104.83333333333333,45.38140833229201,1047.0793919563293,0.021167993545532227,1832.7926790714264,366.5585358142853,456.4635182742355,5,1.0,3,65,62,190,63.333333333333336,1.2472191289245054,62,3,183,127,439,146.33333333333334,25.940101944458185,183,
147.32.84.165,212.117.174.7,2237,4506,6,3,48,48,144,48.0,0.0,6.019017934799194,3.0092411041259766,9.028259038925171,4.5141295194625854,1.5048884153366089,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,98.139.54.60,2799,25,6,3,48,48,144,48.0,0.0,6.008832931518555,3.004286050796509,9.013118982315063,4.506559491157532,1.502273440361023,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,208.43.27.10,2079,53,17,2,77,61,138,69.0,8.0,0.15330100059509277,0.15330100059509277,0.15330100059509277,0.15330100059509277,0.0,1,1.0,1,61,61,61,61,0.0,61,1,77,77,77,77,0.0,77,
147.32.84.165,65.54.188.126,3756,25,6,3,48,48,144,48.0,0.0,6.024003982543945,2.9109370708465576,8.934941053390503,4.4674705266952515,1.5565334558486938,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,87.239.22.207,2079,53,17,2,64,64,128,64.0,0.0,0.0361781120300293,0.0361781120300293,0.0361781120300293,0.0361781120300293,0.0,1,1.0,1,64,64,64,64,0.0,64,1,64,64,64,64,0.0,64,
147.32.84.165,94.245.120.86,1999,25,6,3,48,48,144,48.0,0.0,5.908355951309204,2.9398081302642822,8.848164081573486,4.424082040786743,1.484273910522461,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,74.6.136.244,4610,25,6,3,48,48,144,48.0,0.0,6.008926153182983,3.00137996673584,9.010306119918823,4.505153059959412,1.5037730932235718,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,81.200.25.69,2079,53,17,2,60,60,120,60.0,0.0,0.05734515190124512,0.05734515190124512,0.05734515190124512,0.05734515190124512,0.0,1,1.0,1,60,60,60,60,0.0,60,1,60,60,60,60,0.0,60,
147.32.84.165,94.245.120.86,4581,25,6,3,48,48,144,48.0,0.0,6.008213996887207,3.004674196243286,9.012888193130493,4.506444096565247,1.5017699003219604,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,65.55.92.168,4562,25,6,3,48,48,144,48.0,0.0,6.008887052536011,3.003962993621826,9.012850046157837,4.5064250230789185,1.5024620294570923,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,82.206.239.241,3300,6667,6,2,48,48,96,48.0,0.0,3.007351875305176,3.007351875305176,3.007351875305176,3.007351875305176,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,212.117.174.7,1191,4506,6,3,48,48,144,48.0,0.0,6.008539915084839,3.004427909851074,9.012967824935913,4.5064839124679565,1.5020560026168823,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
147.32.84.165,41.220.18.106,4319,6667,6,3,48,48,144,48.0,0.0,6.008645057678223,3.0042569637298584,9.012902021408081,4.5064510107040405,1.5021940469741821,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0,
