sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.164,147.32.80.9,40430,53,17,2,126,63,189,94.5,31.5,0.042500972747802734,0.042500972747802734,0.042500972747802734,0.042500972747802734,0.0,1,1.0,1,63,63,63,63,0.0,63,1,126,126,126,126,0.0,126
147.32.84.134,147.32.80.9,44302,53,17,2,109,58,167,83.5,25.5,0.00021600723266601562,0.00021600723266601562,0.00021600723266601562,0.00021600723266601562,0.0,1,1.0,1,58,58,58,58,0.0,58,1,109,109,109,109,0.0,109
147.32.84.170,147.32.80.9,60554,53,17,2,312,60,372,186.0,126.0,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.00030303001403808594,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,53642,53,17,2,133,70,203,101.5,31.5,0.0002849102020263672,0.0002849102020263672,0.0002849102020263672,0.0002849102020263672,0.0,1,1.0,1,70,70,70,70,0.0,70,1,133,133,133,133,0.0,133
147.32.84.170,147.32.80.9,59199,53,17,2,149,67,216,108.0,41.0,0.00048089027404785156,0.00048089027404785156,0.00048089027404785156,0.00048089027404785156,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.164,147.32.80.9,57778,53,17,2,220,61,281,140.5,79.5,0.00041604042053222656,0.00041604042053222656,0.00041604042053222656,0.00041604042053222656,0.0,1,1.0,1,61,61,61,61,0.0,61,1,220,220,220,220,0.0,220
147.32.84.164,77.78.99.22,45455,80,6,9,944,40,1924,213.77777777777777,324.0911318262119,0.0011570453643798828,6.9141387939453125e-06,0.003957986831665039,0.0004947483539581299,0.00039258939315445744,5,0.625,5,944,40,1124,224.8,359.68341635388197,60,4,672,40,800,200.0,272.52889755033317,48
147.32.84.170,147.32.80.9,34650,53,17,2,149,67,216,108.0,41.0,0.0002751350402832031,0.0002751350402832031,0.0002751350402832031,0.0002751350402832031,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,147.32.80.9,44980,53,17,2,122,71,193,96.5,25.5,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.00028896331787109375,0.0,1,1.0,1,71,71,71,71,0.0,71,1,122,122,122,122,0.0,122
147.32.84.164,147.32.80.9,45858,53,17,2,153,78,231,115.5,37.5,0.0002617835998535156,0.0002617835998535156,0.0002617835998535156,0.0002617835998535156,0.0,1,1.0,1,78,78,78,78,0.0,78,1,153,153,153,153,0.0,153
147.32.84.164,147.32.80.9,48015,53,17,2,211,60,271,135.5,75.5,0.0003249645233154297,0.0003249645233154297,0.0003249645233154297,0.0003249645233154297,0.0,1,1.0,1,60,60,60,60,0.0,60,1,211,211,211,211,0.0,211
147.32.84.164,147.32.80.9,44658,53,17,2,61,61,122,61.0,0.0,0.24779987335205078,0.24779987335205078,0.24779987335205078,0.24779987335205078,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.164,147.32.80.9,55907,53,17,2,224,61,285,142.5,81.5,0.003108978271484375,0.003108978271484375,0.003108978271484375,0.003108978271484375,0.0,1,1.0,1,61,61,61,61,0.0,61,1,224,224,224,224,0.0,224
147.32.84.170,147.32.80.9,43296,53,17,2,126,74,200,100.0,26.0,0.0003180503845214844,0.0003180503845214844,0.0003180503845214844,0.0003180503845214844,0.0,1,1.0,1,74,74,74,74,0.0,74,1,126,126,126,126,0.0,126
147.32.84.170,209.85.148.106,51158,80,6,7,60,52,380,54.285714285714285,3.6140316116210345,0.009187936782836914,5.9604644775390625e-06,0.018220901489257812,0.0030368169148763022,0.004186070010850932,4,0.6666666666666666,4,60,52,216,54.0,3.4641016151377544,60,3,60,52,164,54.666666666666664,3.7712361663282468,60
147.32.84.164,174.129.37.180,51745,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.30759501457214355,1.8835067749023438e-05,0.5499529838562012,0.10999059677124023,0.112661065881465,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,91.189.89.59,37657,443,6,20,1500,52,7067,353.35,500.34960527615084,0.038266897201538086,4.0531158447265625e-06,0.2044229507446289,0.010759102670769943,0.015264541880758995,10,0.5263157894736842,10,409,52,1190,119.0,114.45348400114345,60,10,1500,52,5877,587.7,614.6218430872759,60
147.32.84.170,89.167.251.252,33664,80,6,10,378,52,1104,110.4,114.39510479037116,0.27038097381591797,0.00011515617370605469,0.38665008544921875,0.04296112060546875,0.08219548842920896,6,0.6666666666666666,6,294,52,562,93.66666666666667,89.63940105903332,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.164,147.32.80.9,43244,53,17,2,136,70,206,103.0,33.0,0.021660804748535156,0.021660804748535156,0.021660804748535156,0.021660804748535156,0.0,1,1.0,1,70,70,70,70,0.0,70,1,136,136,136,136,0.0,136
147.32.84.164,147.32.80.9,44655,53,17,2,138,67,205,102.5,35.5,0.00024819374084472656,0.00024819374084472656,0.00024819374084472656,0.00024819374084472656,0.0,1,1.0,1,67,67,67,67,0.0,67,1,138,138,138,138,0.0,138
147.32.84.170,147.32.80.9,38884,53,17,2,164,63,227,113.5,50.5,0.05178403854370117,0.05178403854370117,0.05178403854370117,0.05178403854370117,0.0,1,1.0,1,63,63,63,63,0.0,63,1,164,164,164,164,0.0,164
147.32.84.170,216.34.181.60,34158,80,6,28,1500,52,16592,592.5714285714286,682.0026931540577,0.12561583518981934,4.0531158447265625e-06,0.45485377311706543,0.016846436041372793,0.040747399911666,15,0.5555555555555556,14,1380,52,2064,147.42857142857142,341.8599784969852,60,14,1500,52,14528,1037.7142857142858,645.8194604610518,64
147.32.84.164,147.32.80.9,34414,53,17,2,312,60,372,186.0,126.0,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,41947,53,17,2,127,57,184,92.0,35.0,0.0018019676208496094,0.0018019676208496094,0.0018019676208496094,0.0018019676208496094,0.0,1,1.0,1,57,57,57,57,0.0,57,1,127,127,127,127,0.0,127
147.32.84.164,147.32.80.9,34236,53,17,2,138,63,201,100.5,37.5,0.0195770263671875,0.0195770263671875,0.0195770263671875,0.0195770263671875,0.0,1,1.0,1,63,63,63,63,0.0,63,1,138,138,138,138,0.0,138
147.32.84.164,88.86.120.78,54152,80,6,15,1500,52,9933,662.2,675.9700387837713,0.002218008041381836,4.0531158447265625e-06,0.0072209835052490234,0.0005157845360892159,0.000613652520785325,5,0.35714285714285715,6,1280,52,1548,258.0,457.06162968830944,60,9,1500,52,8385,931.6666666666666,663.8962435668861,60
147.32.84.134,2.21.99.206,45294,443,6,15,505,52,1717,114.46666666666667,122.25921460387171,29.95175004005432,5.0067901611328125e-06,34.787994146347046,2.4848567247390747,7.7153452605010235,7,0.5,7,279,52,658,94.0,78.1262714182258,60,8,505,52,1059,132.375,148.3180177018288,60
147.32.84.164,74.125.232.204,35934,80,6,449,1470,40,329685,734.2650334075723,615.9386619828484,45.11234498023987,2.86102294921875e-06,295.33089089393616,0.659220738602536,4.859543310203737,223,0.49776785714285715,236,1470,52,139829,592.4957627118644,638.6527032791564,60,213,1470,40,189856,891.3427230046948,548.5109676223212,60
147.32.84.170,209.85.148.99,39408,80,6,6,60,52,328,54.666666666666664,3.7712361663282468,0.009002923965454102,9.799003601074219e-05,0.01803302764892578,0.0036066055297851564,0.004288317349808233,4,0.8,4,60,52,216,54.0,3.4641016151377544,60,2,60,52,112,56.0,4.0,60
147.32.84.170,89.167.251.252,40505,80,6,10,378,52,1073,107.3,109.70145851354941,0.036109209060668945,6.4849853515625e-05,0.10880112648010254,0.012089014053344727,0.016454186384835454,6,0.6666666666666666,6,263,52,531,88.5,78.09342695344682,60,4,378,52,542,135.5,140.04552831133168,60
147.32.84.170,147.32.80.9,48879,53,17,2,288,56,344,172.0,116.0,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0004730224609375,0.0,1,1.0,1,56,56,56,56,0.0,56,1,288,288,288,288,0.0,288
147.32.84.170,147.32.80.9,45609,53,17,2,126,74,200,100.0,26.0,0.00022792816162109375,0.00022792816162109375,0.00022792816162109375,0.00022792816162109375,0.0,1,1.0,1,74,74,74,74,0.0,74,1,126,126,126,126,0.0,126
147.32.84.164,77.75.76.69,39325,80,6,10,64,52,576,57.6,4.799999999999996,6.000340223312378,1.0013580322265625e-05,15.226585865020752,1.6918428738911946,2.4323985722374855,8,0.8888888888888888,6,64,52,344,57.333333333333336,5.49747416749021,60,4,60,52,232,58.0,3.4641016151377544,60
147.32.84.164,147.32.80.9,44491,53,17,2,132,59,191,95.5,36.5,0.002462148666381836,0.002462148666381836,0.002462148666381836,0.002462148666381836,0.0,1,1.0,1,59,59,59,59,0.0,59,1,132,132,132,132,0.0,132
147.32.84.170,147.32.80.9,33935,53,17,2,312,60,372,186.0,126.0,0.00029015541076660156,0.00029015541076660156,0.00029015541076660156,0.00029015541076660156,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,45283,53,17,2,194,54,248,124.0,70.0,0.017068862915039062,0.017068862915039062,0.017068862915039062,0.017068862915039062,0.0,1,1.0,1,54,54,54,54,0.0,54,1,194,194,194,194,0.0,194
147.32.84.164,147.32.80.9,58533,53,17,2,133,60,193,96.5,36.5,0.00019097328186035156,0.00019097328186035156,0.00019097328186035156,0.00019097328186035156,0.0,1,1.0,1,60,60,60,60,0.0,60,1,133,133,133,133,0.0,133
147.32.84.164,147.32.80.9,46870,53,17,2,114,57,171,85.5,28.5,0.0002560615539550781,0.0002560615539550781,0.0002560615539550781,0.0002560615539550781,0.0,1,1.0,1,57,57,57,57,0.0,57,1,114,114,114,114,0.0,114
147.32.84.164,147.32.80.9,42828,53,17,2,453,61,514,257.0,196.0,0.0004589557647705078,0.0004589557647705078,0.0004589557647705078,0.0004589557647705078,0.0,1,1.0,1,61,61,61,61,0.0,61,1,453,453,453,453,0.0,453
147.32.84.170,147.32.80.9,52107,53,17,2,255,57,312,156.0,99.0,0.0003941059112548828,0.0003941059112548828,0.0003941059112548828,0.0003941059112548828,0.0,1,1.0,1,57,57,57,57,0.0,57,1,255,255,255,255,0.0,255
147.32.84.170,147.32.80.9,39751,53,17,2,116,59,175,87.5,28.5,0.0002608299255371094,0.0002608299255371094,0.0002608299255371094,0.0002608299255371094,0.0,1,1.0,1,59,59,59,59,0.0,59,1,116,116,116,116,0.0,116
147.32.84.164,147.32.80.9,59045,53,17,2,139,59,198,99.0,40.0,0.0002739429473876953,0.0002739429473876953,0.0002739429473876953,0.0002739429473876953,0.0,1,1.0,1,59,59,59,59,0.0,59,1,139,139,139,139,0.0,139
147.32.84.170,147.32.80.9,36196,53,17,2,130,54,184,92.0,38.0,0.017236948013305664,0.017236948013305664,0.017236948013305664,0.017236948013305664,0.0,1,1.0,1,54,54,54,54,0.0,54,1,130,130,130,130,0.0,130
147.32.84.134,157.249.32.138,45034,80,6,105,1420,52,85921,818.2952380952381,654.9426426912661,44.10584902763367,2.86102294921875e-06,52.10979413986206,0.5010557128832891,4.354824937072092,31,0.2980769230769231,43,705,52,4976,115.72093023255815,188.78711100828784,60,62,1420,52,80945,1305.5645161290322,349.22008131335735,60
147.32.84.164,147.32.80.9,43944,53,17,2,232,61,293,146.5,85.5,0.0020411014556884766,0.0020411014556884766,0.0020411014556884766,0.0020411014556884766,0.0,1,1.0,1,61,61,61,61,0.0,61,1,232,232,232,232,0.0,232
147.32.84.164,147.32.80.9,38188,53,17,2,116,61,177,88.5,27.5,0.0002570152282714844,0.0002570152282714844,0.0002570152282714844,0.0002570152282714844,0.0,1,1.0,1,61,61,61,61,0.0,61,1,116,116,116,116,0.0,116
147.32.84.134,109.123.211.195,46039,80,6,11,741,40,1442,131.0909090909091,199.43395103754594,5.05925989151001,1.1920928955078125e-05,9.757925987243652,0.9757925987243652,1.9430239545148986,7,0.7,6,741,52,1009,168.16666666666666,256.195509111477,60,5,229,40,433,86.6,71.48594267406705,60
147.32.84.164,147.32.80.9,45877,53,17,2,234,62,296,148.0,86.0,0.00028014183044433594,0.00028014183044433594,0.00028014183044433594,0.00028014183044433594,0.0,1,1.0,1,62,62,62,62,0.0,62,1,234,234,234,234,0.0,234
147.32.84.134,78.24.14.16,45295,80,6,12,1500,52,3246,270.5,427.6736489427423,0.009181022644042969,4.0531158447265625e-06,0.014724969863891602,0.0013386336239901457,0.0025060594245383434,5,0.45454545454545453,6,616,52,884,147.33333333333334,209.61446090912293,60,6,1500,52,2362,393.6666666666667,539.9363131168548,60
147.32.84.164,147.32.80.9,52008,53,17,2,402,60,462,231.0,171.0,0.000553131103515625,0.000553131103515625,0.000553131103515625,0.000553131103515625,0.0,1,1.0,1,60,60,60,60,0.0,60,1,402,402,402,402,0.0,402
147.32.84.170,147.32.80.9,36327,53,17,2,274,60,334,167.0,107.0,0.024427175521850586,0.024427175521850586,0.024427175521850586,0.024427175521850586,0.0,1,1.0,1,60,60,60,60,0.0,60,1,274,274,274,274,0.0,274
147.32.84.170,147.32.80.9,37073,53,17,2,312,60,372,186.0,126.0,0.00038504600524902344,0.00038504600524902344,0.00038504600524902344,0.00038504600524902344,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,43915,53,17,2,219,62,281,140.5,78.5,0.18753385543823242,0.18753385543823242,0.18753385543823242,0.18753385543823242,0.0,1,1.0,1,62,62,62,62,0.0,62,1,219,219,219,219,0.0,219
147.32.84.164,147.32.80.9,58579,53,17,2,125,57,182,91.0,34.0,0.00020694732666015625,0.00020694732666015625,0.00020694732666015625,0.00020694732666015625,0.0,1,1.0,1,57,57,57,57,0.0,57,1,125,125,125,125,0.0,125
147.32.84.134,194.79.52.199,43021,80,6,22,1500,40,11662,530.0909090909091,651.8904613151806,45.0893771648407,6.9141387939453125e-06,90.44877791404724,4.307084662573678,13.21716112732729,11,0.5238095238095238,12,701,52,1281,106.75,179.18664617282914,60,10,1500,40,10381,1038.1,650.5773512811526,64
147.32.84.170,147.32.80.9,38779,53,17,2,312,60,372,186.0,126.0,0.00031495094299316406,0.00031495094299316406,0.00031495094299316406,0.00031495094299316406,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.170,147.32.80.9,50009,53,17,2,489,73,562,281.0,208.0,0.0005018711090087891,0.0005018711090087891,0.0005018711090087891,0.0005018711090087891,0.0,1,1.0,1,73,73,73,73,0.0,73,1,489,489,489,489,0.0,489
147.32.84.164,147.32.80.9,51446,53,17,2,111,57,168,84.0,27.0,0.0002961158752441406,0.0002961158752441406,0.0002961158752441406,0.0002961158752441406,0.0,1,1.0,1,57,57,57,57,0.0,57,1,111,111,111,111,0.0,111
147.32.84.164,194.79.52.204,41601,80,6,6,64,40,320,53.333333333333336,7.5424723326564935,19.79562497138977,6.9141387939453125e-06,19.799396991729736,3.9598793983459473,7.917872836012437,3,0.6,3,60,52,164,54.666666666666664,3.7712361663282468,60,3,64,40,156,52.0,9.797958971132712,64
147.32.84.164,209.85.149.132,40607,443,6,31,1470,52,4321,139.38709677419354,263.3367373779466,45.136372089385986,3.814697265625e-06,242.37274408340454,8.079091469446817,16.75101038921079,16,0.5333333333333333,17,274,52,1311,77.11764705882354,67.48933018323203,60,14,1470,52,3010,215.0,370.93915558061155,60
147.32.84.170,147.32.80.9,42084,53,17,2,312,60,372,186.0,126.0,0.0004699230194091797,0.0004699230194091797,0.0004699230194091797,0.0004699230194091797,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.164,147.32.80.9,48589,53,17,2,61,61,122,61.0,0.0,0.2488398551940918,0.2488398551940918,0.2488398551940918,0.2488398551940918,0.0,1,1.0,1,61,61,61,61,0.0,61,1,61,61,61,61,0.0,61
147.32.84.164,147.32.80.9,48929,53,17,2,194,57,251,125.5,68.5,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0003440380096435547,0.0,1,1.0,1,57,57,57,57,0.0,57,1,194,194,194,194,0.0,194
147.32.84.164,147.32.80.9,58949,53,17,2,116,66,182,91.0,25.0,0.00040912628173828125,0.00040912628173828125,0.00040912628173828125,0.00040912628173828125,0.0,1,1.0,1,66,66,66,66,0.0,66,1,116,116,116,116,0.0,116
147.32.84.170,147.32.80.9,44597,53,17,2,117,58,175,87.5,29.5,0.00022101402282714844,0.00022101402282714844,0.00022101402282714844,0.00022101402282714844,0.0,1,1.0,1,58,58,58,58,0.0,58,1,117,117,117,117,0.0,117
147.32.84.170,147.32.80.9,59760,53,17,2,348,62,410,205.0,143.0,0.0005800724029541016,0.0005800724029541016,0.0005800724029541016,0.0005800724029541016,0.0,1,1.0,1,62,62,62,62,0.0,62,1,348,348,348,348,0.0,348
147.32.84.170,209.85.148.105,47834,443,6,16,881,52,2453,153.3125,226.99193783865982,0.17799615859985352,6.9141387939453125e-06,0.2663421630859375,0.017756144205729168,0.04442517240160753,9,0.6,8,570,52,1050,131.25,169.0353143576809,60,8,881,52,1403,175.375,271.11664348578825,60
147.32.84.170,69.26.113.13,60911,80,6,71,1500,52,45119,635.4788732394367,598.5353451658598,4.952012062072754,3.814697265625e-06,11.290533781051636,0.1612933397293091,0.7631322942155462,35,0.5,31,502,52,5952,192.0,202.37525030369665,60,40,1500,52,39167,979.175,577.5763104343876,60
147.32.84.134,147.32.80.9,57338,53,17,2,135,68,203,101.5,33.5,0.00015592575073242188,0.00015592575073242188,0.00015592575073242188,0.00015592575073242188,0.0,1,1.0,1,68,68,68,68,0.0,68,1,135,135,135,135,0.0,135
147.32.84.170,209.85.148.99,39716,80,6,149,1470,52,77324,518.9530201342282,617.2699292676804,45.11132884025574,2.86102294921875e-06,410.86154294013977,2.7760915063522957,10.21042126580788,57,0.38513513513513514,79,1470,52,18684,236.50632911392404,460.93124980689896,60,70,1470,52,58640,837.7142857142857,616.1310654365014,60
147.32.84.164,147.32.80.9,54048,53,17,2,160,75,235,117.5,42.5,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.0,1,1.0,1,75,75,75,75,0.0,75,1,160,160,160,160,0.0,160
147.32.84.134,77.78.99.23,36129,80,6,9,955,40,1935,215.0,326.851648305466,0.0011529922485351562,5.0067901611328125e-06,0.004775047302246094,0.0005968809127807617,0.00033392432872131046,5,0.625,5,955,40,1135,227.0,364.0824082539556,60,4,672,40,800,200.0,272.52889755033317,48
147.32.84.170,147.32.80.9,47583,53,17,2,149,67,216,108.0,41.0,0.00028395652770996094,0.00028395652770996094,0.00028395652770996094,0.00028395652770996094,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,147.32.80.9,49403,53,17,2,119,69,188,94.0,25.0,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.0,1,1.0,1,69,69,69,69,0.0,69,1,119,119,119,119,0.0,119
147.32.84.170,147.32.80.9,51012,53,17,2,312,60,372,186.0,126.0,0.0003540515899658203,0.0003540515899658203,0.0003540515899658203,0.0003540515899658203,0.0,1,1.0,1,60,60,60,60,0.0,60,1,312,312,312,312,0.0,312
147.32.84.134,217.163.21.40,52280,80,6,14,1500,52,5854,418.14285714285717,581.1822749660332,0.045825958251953125,8.106231689453125e-06,0.1876671314239502,0.014435933186457707,0.02081249348013119,7,0.5384615384615384,7,540,52,860,122.85714285714286,170.32022660810648,60,7,1500,52,4994,713.4285714285714,687.1312740336464,60
147.32.84.170,147.32.80.9,39435,53,17,2,127,52,179,89.5,37.5,0.12282705307006836,0.12282705307006836,0.12282705307006836,0.12282705307006836,0.0,1,1.0,1,52,52,52,52,0.0,52,1,127,127,127,127,0.0,127
147.32.84.170,147.32.80.9,39686,53,17,2,120,70,190,95.0,25.0,0.06598615646362305,0.06598615646362305,0.06598615646362305,0.06598615646362305,0.0,1,1.0,1,70,70,70,70,0.0,70,1,120,120,120,120,0.0,120
147.32.84.170,147.32.80.9,42669,53,17,2,123,68,191,95.5,27.5,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.00035500526428222656,0.0,1,1.0,1,68,68,68,68,0.0,68,1,123,123,123,123,0.0,123
147.32.84.134,147.32.80.9,55294,53,17,2,205,70,275,137.5,67.5,0.0019559860229492188,0.0019559860229492188,0.0019559860229492188,0.0019559860229492188,0.0,1,1.0,1,70,70,70,70,0.0,70,1,205,205,205,205,0.0,205
147.32.84.170,147.32.80.9,42625,53,17,2,185,67,252,126.0,59.0,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.00030684471130371094,0.0,1,1.0,1,67,67,67,67,0.0,67,1,185,185,185,185,0.0,185
147.32.84.164,147.32.80.9,57688,53,17,2,207,69,276,138.0,69.0,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.00025391578674316406,0.0,1,1.0,1,69,69,69,69,0.0,69,1,207,207,207,207,0.0,207
147.32.84.164,217.112.36.110,57700,80,6,12,1500,52,2838,236.5,419.01541339987324,0.05136394500732422,4.0531158447265625e-06,0.15941596031188965,0.014492360028353605,0.022493999636535835,5,0.45454545454545453,6,689,52,957,159.5,236.81761618032837,60,6,1500,52,1881,313.5,532.1721995745362,60
147.32.84.170,195.24.233.55,50290,80,6,10,384,52,1079,107.9,111.1867348203013,0.09849882125854492,0.00012183189392089844,0.2114579677581787,0.023495329750908747,0.029725229554992228,5,0.5555555555555556,5,263,52,479,95.8,83.65739656479874,60,5,384,52,600,120.0,132.03635862897764,60
147.32.84.134,147.32.80.9,35239,53,17,2,132,59,191,95.5,36.5,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.00044608116149902344,0.0,1,1.0,1,59,59,59,59,0.0,59,1,132,132,132,132,0.0,132
147.32.84.170,147.32.80.9,57662,53,17,2,149,67,216,108.0,41.0,9.799003601074219e-05,9.799003601074219e-05,9.799003601074219e-05,9.799003601074219e-05,0.0,1,1.0,1,67,67,67,67,0.0,67,1,149,149,149,149,0.0,149
147.32.84.170,147.32.80.9,57268,53,17,2,361,70,431,215.5,145.5,0.06777405738830566,0.06777405738830566,0.06777405738830566,0.06777405738830566,0.0,1,1.0,1,70,70,70,70,0.0,70,1,361,361,361,361,0.0,361
