sip, dip, sport, dport, proto, n_packets, length_max, length_min, length_sum, length_ave, length_std, interval_max, interval_min, interval_sum, interval_ave, interval_std,n_dir_change, freq_dir_change, go_n_packets, go_length_max, go_length_min, go_length_sum, go_length_ave, go_length_std, go_length_first, back_n_packets, back_length_max, back_length_min, back_length_sum, back_length_ave, back_length_std, back_length_first
147.32.84.165,212.117.171.138,1538,65500,6,57,1221,40,4693,82.33333333333333,164.00003565824744,29.976376056671143,0.0001239776611328125,39.211830854415894,0.7002112652574267,4.026250473632893,38,0.6785714285714286,26,462,40,1973,75.88461538461539,87.3451715556323,48,31,1221,40,2720,87.74193548387096,207.34309539783843,48
147.32.84.165,65.55.255.9,1449,80,6,13,1480,40,4214,324.15384615384613,490.5208920750779,0.200455904006958,4.0531158447265625e-06,0.712831974029541,0.059402664502461754,0.0744538098020732,7,0.5833333333333334,7,1064,40,1520,217.14285714285714,352.99673352249454,48,6,1480,40,2694,449.0,589.0690395304555,48
147.32.84.165,74.125.93.27,1858,25,6,3,48,48,144,48.0,0.0,5.942640066146851,2.8320868015289307,8.774726867675781,4.387363433837891,1.55527663230896,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1623,443,6,6,48,40,264,44.0,4.0,0.47203683853149414,0.02730703353881836,1.008070945739746,0.2016141891479492,0.21348908874528785,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2147,443,6,6,48,40,264,44.0,4.0,0.47364306449890137,0.0274200439453125,1.0089080333709717,0.20178160667419434,0.21353465404991617,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2185,443,6,6,48,40,264,44.0,4.0,0.47392892837524414,0.027317047119140625,1.0087230205535889,0.20174460411071776,0.21371459277705526,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.56.87,1733,80,6,121,1500,40,101102,835.5537190082645,663.8914696529129,2.4936439990997314,3.0994415283203125e-06,3.9708359241485596,0.03309029936790466,0.22924579391797714,12,0.1,47,1500,40,7351,156.40425531914894,380.65099107078237,48,74,1408,40,93751,1266.9054054054054,386.83889267975707,48
147.32.84.165,46.4.36.120,2196,443,6,6,48,40,264,44.0,4.0,0.4736919403076172,0.02724599838256836,1.0082149505615234,0.2016429901123047,0.21364636121333977,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.2.109,1817,80,6,143,1500,40,118752,830.4335664335664,715.5334120559288,1.4635770320892334,2.86102294921875e-06,3.580212116241455,0.025212761381982078,0.1297391771748543,18,0.1267605633802817,59,1500,40,7808,132.33898305084745,343.00944347179455,48,84,1492,40,110944,1320.7619047619048,454.13910232773213,48
147.32.84.165,46.4.36.120,1587,443,6,6,48,40,264,44.0,4.0,0.4822051525115967,0.027302026748657227,1.0380651950836182,0.20761303901672362,0.2207974639347519,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1823,443,6,6,48,40,264,44.0,4.0,0.4728279113769531,0.027251005172729492,1.0085210800170898,0.20170421600341798,0.21357774613002362,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1788,65500,6,123,1500,40,98878,803.8861788617886,693.1557527813314,5.185634136199951,7.295608520507812e-05,7.4059789180755615,0.06070474523012755,0.46741230689831187,81,0.6639344262295082,76,1500,40,90487,1190.6184210526317,532.9699302050445,48,47,1500,40,8391,178.53191489361703,406.38420407523853,48
147.32.84.165,46.4.36.120,1605,443,6,6,48,40,264,44.0,4.0,0.4732370376586914,0.027292966842651367,1.0088391304016113,0.20176782608032226,0.21370522851541457,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2050,443,6,6,48,40,264,44.0,4.0,0.47315096855163574,0.027324914932250977,1.008608102798462,0.2017216205596924,0.21363285127738332,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,94.63.150.63,1060,80,6,10,507,40,1130,113.0,150.3116761931687,0.10818600654602051,1.0013580322265625e-05,0.3295152187347412,0.03661280208163791,0.05013535350289321,5,0.5555555555555556,5,507,40,675,135.0,186.0258046616114,48,5,287,40,455,91.0,98.04896735815221,48
147.32.84.165,65.55.40.23,1355,443,6,32,1500,40,20135,629.21875,656.0786792743974,0.16689515113830566,4.0531158447265625e-06,1.3973100185394287,0.045074516727078344,0.06708269145871519,12,0.3870967741935484,15,1500,40,4753,316.8666666666667,455.05206539716113,48,17,1500,40,15382,904.8235294117648,682.2638126374593,48
147.32.84.165,210.211.186.4,1563,6667,6,2,48,48,96,48.0,0.0,2.9942479133605957,2.9942479133605957,2.9942479133605957,2.9942479133605957,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1724,65500,6,32,1500,40,10262,320.6875,529.4875138695435,1.4920659065246582,8.106231689453125e-06,2.8392791748046875,0.0915896508001512,0.2684883172221983,21,0.6774193548387096,16,1500,40,7026,439.125,618.3344437883111,48,16,1500,40,3236,202.25,387.7134089762695,48
147.32.84.165,46.4.36.120,2029,443,6,6,48,40,264,44.0,4.0,0.47410106658935547,0.027179956436157227,1.0092639923095703,0.20185279846191406,0.21388661187374397,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1589,443,6,6,48,40,264,44.0,4.0,0.4728231430053711,0.02733778953552246,1.0085389614105225,0.2017077922821045,0.21354359202126724,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2078,443,6,6,48,40,264,44.0,4.0,0.4717099666595459,0.02779698371887207,1.0092558860778809,0.20185117721557616,0.2130028882308049,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,205.188.186.167,1981,587,6,36,1049,40,3536,98.22222222222223,177.3659291958469,29.805041074752808,0.00013494491577148438,32.79146099090576,0.9368988854544503,4.951352325510041,27,0.7714285714285715,16,1049,40,1843,115.1875,241.44777353239354,48,20,462,40,1693,84.65,97.84440454108758,48
147.32.84.165,46.4.36.120,2010,443,6,6,48,40,264,44.0,4.0,0.4733428955078125,0.02725505828857422,1.0084519386291504,0.2016903877258301,0.21369301022460033,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2085,443,6,6,48,40,264,44.0,4.0,0.4737410545349121,0.027289867401123047,1.0088818073272705,0.2017763614654541,0.21371216039631327,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,218.248.255.243,2021,6667,6,2,48,48,96,48.0,0.0,2.933549165725708,2.933549165725708,2.933549165725708,2.933549165725708,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1978,443,6,6,48,40,264,44.0,4.0,0.5739109516143799,0.02734994888305664,1.2285218238830566,0.24570436477661134,0.26732926923567313,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1905,443,6,6,48,40,264,44.0,4.0,0.47291088104248047,0.027273893356323242,1.0082058906555176,0.20164117813110352,0.21355599989658663,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1746,65500,6,651,1500,40,597286,917.4900153609831,675.4502221396326,2.3093349933624268,0.00030493736267089844,12.140589952468872,0.018677830696105957,0.10925941008664317,420,0.6461538461538462,427,1500,40,587402,1375.6487119437938,290.9230698459622,48,224,654,40,9884,44.125,41.025824837185525,48
147.32.84.165,212.117.171.138,1997,65500,6,24,1500,40,7209,300.375,526.5202443480529,1.3368120193481445,9.059906005859375e-06,2.96005916595459,0.12869822460672128,0.28454570977466115,13,0.5652173913043478,11,1302,40,1722,156.54545454545453,362.24059398952556,48,13,1500,40,5487,422.0769230769231,607.0015158438127,48
147.32.84.165,46.4.36.120,2061,443,6,6,48,40,264,44.0,4.0,0.47203516960144043,0.02735590934753418,1.0085148811340332,0.20170297622680664,0.21332020182864325,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1609,65500,6,17,786,40,2178,128.11764705882354,231.67037495061336,2.3643009662628174,0.00014495849609375,2.8946189880371094,0.18091368675231934,0.5656568082774877,12,0.75,8,786,40,1086,135.75,245.79958807939448,48,9,738,40,1092,121.33333333333333,218.12076165891835,48
147.32.84.165,212.117.171.138,1466,65500,6,65,1500,40,36283,558.2,664.5557961178625,13.23271894454956,9.059906005859375e-06,14.907387971878052,0.23292793706059456,1.6392131473871643,46,0.71875,33,1500,40,33050,1001.5151515151515,635.3271226704671,48,32,1500,40,3233,101.03125,262.9495536665493,48
147.32.84.165,116.73.89.104,1288,6667,6,2,48,48,96,48.0,0.0,2.98376202583313,2.98376202583313,2.98376202583313,2.98376202583313,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,195.88.191.59,1056,80,6,53,1412,40,39930,753.3962264150944,677.1253706167935,0.26035118103027344,5.9604644775390625e-06,1.8195569515228271,0.034991479836977445,0.08523361242705461,21,0.40384615384615385,22,125,40,973,44.22727272727273,17.704472517062975,48,31,1412,40,38957,1256.6774193548388,416.48431694879906,48
147.32.84.165,46.4.36.120,2223,443,6,6,48,40,264,44.0,4.0,0.4533510208129883,0.027313232421875,0.9086120128631592,0.18172240257263184,0.190732261350289,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.56.23,1939,80,6,28,1488,40,17949,641.0357142857143,652.7890428298988,0.3031959533691406,2.86102294921875e-06,1.1000971794128418,0.0407443399782534,0.0883073991334861,9,0.3333333333333333,12,1064,40,2488,207.33333333333334,372.51517493325764,48,16,1488,40,15461,966.3125,628.3149805979084,48
147.32.84.165,65.54.234.78,1667,443,6,16,1500,40,5810,363.125,524.8594901256907,0.1644599437713623,8.106231689453125e-06,1.1173079013824463,0.07448719342549642,0.07470792913226562,11,0.7333333333333333,8,653,40,1268,158.5,199.79364354253116,48,8,1500,40,4542,567.75,653.6778162826088,48
147.32.84.165,46.4.36.120,1637,443,6,6,48,40,264,44.0,4.0,0.47348904609680176,0.02740001678466797,1.0089550018310547,0.20179100036621095,0.21364112698311313,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1732,65500,6,79,1500,40,56595,716.3924050632911,691.8853058116014,0.5592529773712158,0.0002830028533935547,2.8016059398651123,0.03591802487006554,0.08284569971595665,53,0.6794871794871795,49,1500,40,52205,1065.408163265306,611.2414239076963,48,30,1488,40,4390,146.33333333333334,355.56155897709505,48
147.32.84.165,74.125.39.27,1893,25,6,3,48,48,144,48.0,0.0,6.008756875991821,3.004209041595459,9.01296591758728,4.50648295879364,1.5022739171981812,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,46.4.36.120,1599,443,6,6,48,40,264,44.0,4.0,0.47371602058410645,0.027308940887451172,1.0091290473937988,0.20182580947875978,0.21364902855288198,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,190.204.173.239,2146,6667,6,2,48,48,96,48.0,0.0,2.9241080284118652,2.9241080284118652,2.9241080284118652,2.9241080284118652,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,77.120.37.254,1606,6667,6,2,48,48,96,48.0,0.0,2.9545369148254395,2.9545369148254395,2.9545369148254395,2.9545369148254395,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1959,65500,6,17,804,40,2245,132.05882352941177,242.33216644253724,1.8480808734893799,0.00010204315185546875,2.5060861110687256,0.15663038194179535,0.44128360060020266,12,0.75,8,804,40,1104,138.0,251.75186195935075,48,9,787,40,1141,126.77777777777777,233.5136340429625,48
147.32.84.165,212.117.171.138,1477,65500,6,17,786,40,2187,128.64705882352942,233.0695279187965,10.47606897354126,1.4066696166992188e-05,11.017127990722656,0.688570499420166,2.5276206465330255,12,0.75,8,786,40,1086,135.75,245.79958807939448,48,9,747,40,1101,122.33333333333333,220.94795767329464,48
147.32.84.165,46.4.36.120,2197,443,6,6,48,40,264,44.0,4.0,0.4729349613189697,0.027395009994506836,1.008253812789917,0.2016507625579834,0.21346570857876415,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,212.117.171.138,1641,65500,6,149,1500,40,119096,799.3020134228188,695.2465808019134,4.344883918762207,7.867813110351562e-06,11.171501874923706,0.07548312077651152,0.4839603516948794,87,0.5878378378378378,91,1500,40,111222,1222.2197802197802,503.5528891151508,48,58,1500,40,7874,135.75862068965517,350.72148840024573,48
147.32.84.165,64.4.56.23,1891,80,6,46,1447,40,35533,772.4565217391304,676.3516163795324,0.2655332088470459,2.86102294921875e-06,1.05497407913208,0.023443868425157336,0.0672972836488154,11,0.24444444444444444,19,1064,40,2709,142.57894736842104,298.20538944430365,48,27,1447,40,32824,1215.7037037037037,491.0442248179111,48
147.32.84.165,83.211.221.197,1395,6667,6,6,48,40,264,44.0,4.0,0.5633730888366699,0.09448599815368652,1.2818360328674316,0.25636720657348633,0.2002682726275459,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,205.188.186.137,1546,587,6,34,1064,40,3854,113.3529411764706,191.16621691959455,29.817556142807007,0.00021386146545410156,32.57916784286499,0.9872475103898481,5.096839331608881,29,0.8787878787878788,16,1064,40,2241,140.0625,254.20377375985197,48,18,462,40,1613,89.61111111111111,101.93687528666884,48
147.32.84.165,65.54.165.141,1296,80,6,22,1500,40,14158,643.5454545454545,679.4772541027222,0.16983890533447266,4.0531158447265625e-06,0.9943950176239014,0.047352143696376255,0.06619305445152829,11,0.5238095238095238,10,205,40,573,57.3,49.29107424270646,48,12,1500,40,13585,1132.0833333333333,565.0959296634708,48
147.32.84.165,65.55.72.7,1806,443,6,123,1500,40,98858,803.7235772357724,698.9769678889539,1.3026340007781982,2.86102294921875e-06,3.9400110244750977,0.03229517233176309,0.1479743465669558,22,0.18032786885245902,50,1500,40,8512,170.24,374.77873792412504,48,73,1500,40,90346,1237.6164383561643,513.6857850448832,48
147.32.84.165,46.4.36.120,2138,443,6,6,48,40,264,44.0,4.0,0.47385692596435547,0.02733302116394043,1.0092389583587646,0.20184779167175293,0.21378471022774076,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2202,443,6,6,48,40,264,44.0,4.0,0.4736189842224121,0.027170896530151367,1.0085830688476562,0.20171661376953126,0.21372627597040036,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.56.103,1401,80,6,49,1500,40,35312,720.6530612244898,697.6527570571226,0.26467394828796387,3.0994415283203125e-06,1.6157090663909912,0.03366060554981232,0.07351669191458134,13,0.2708333333333333,20,1064,40,2756,137.8,292.4995042730842,48,29,1500,40,32556,1122.6206896551723,606.2324246321592,48
178.123.248.251,147.32.84.165,20307,2107,6,1,40,40,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,40,40,40,40,0.0,40,0,0,0,0,0,0.0,0
147.32.84.165,200.29.244.194,1713,6667,6,2,48,48,96,48.0,0.0,2.974169969558716,2.974169969558716,2.974169969558716,2.974169969558716,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,94.63.150.63,1216,80,6,10,511,40,1134,113.4,151.36128963509793,0.10699009895324707,5.0067901611328125e-06,0.327455997467041,0.036383999718560114,0.04982464327181113,5,0.5555555555555556,5,511,40,679,135.8,187.62558460934906,48,5,287,40,455,91.0,98.04896735815221,48
147.32.84.165,84.16.230.244,1572,6667,6,2,48,48,96,48.0,0.0,2.811676025390625,2.811676025390625,2.811676025390625,2.811676025390625,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1903,65500,6,23,1500,40,7168,311.6521739130435,534.9557973365368,2.6306099891662598,1.2159347534179688e-05,5.282289028167725,0.24010404673489658,0.6058664954684212,13,0.5909090909090909,10,1302,40,1682,168.2,377.949679190233,48,13,1500,40,5486,422.0,606.9815609922721,48
147.32.84.165,64.4.56.103,1413,80,6,20,1488,40,11155,557.75,647.6432563533724,0.26403093338012695,4.0531158447265625e-06,1.1711080074310303,0.06163726354900159,0.09309668234822598,9,0.47368421052631576,9,1386,40,2738,304.22222222222223,497.9999504189573,48,11,1488,40,8417,765.1818181818181,681.2425570144627,48
147.32.84.165,210.212.164.162,1072,3128,6,3,48,48,144,48.0,0.0,6.008914947509766,2.924025058746338,8.932940006256104,4.466470003128052,1.5424449443817139,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1875,65500,6,23,1500,40,5479,238.2173913043478,465.16551112590105,2.0652740001678467,5.9604644775390625e-06,4.099082946777344,0.1863219521262429,0.44533679958781575,13,0.5909090909090909,11,1262,40,1682,152.9090909090909,350.7419290966597,48,12,1500,40,3797,316.4166666666667,537.747068538939,48
147.32.84.165,46.4.36.120,1880,443,6,6,48,40,264,44.0,4.0,0.46983885765075684,0.027328968048095703,1.008573055267334,0.2017146110534668,0.21357213213515966,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,65.55.16.187,1710,443,6,21,1500,40,10321,491.4761904761905,580.5851415390888,0.16882991790771484,5.9604644775390625e-06,1.064985990524292,0.0532492995262146,0.06691956947873698,10,0.5,11,1500,40,4097,372.45454545454544,485.3743379432871,48,10,1500,40,6224,622.4,644.9769298199743,48
147.32.84.165,27.251.19.95,1540,6667,6,2,48,48,96,48.0,0.0,2.964740037918091,2.964740037918091,2.964740037918091,2.964740037918091,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1416,65500,6,53,1500,40,23371,440.9622641509434,614.0162545406731,23.83221411705017,0.00022292137145996094,26.138576984405518,0.5026649420077984,3.267429349147397,34,0.6538461538461539,26,1500,40,21352,821.2307692307693,687.5545465182161,48,27,522,40,2019,74.77777777777777,107.26683009908598,48
147.32.84.165,91.220.0.52,1292,80,6,3,48,48,144,48.0,0.0,6.0087571144104,2.9433369636535645,8.952094078063965,4.476047039031982,1.532710075378418,0,0.0,3,48,48,144,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,212.117.171.138,1581,65500,6,38,1500,40,13038,343.10526315789474,559.9407764488972,3.8856561183929443,0.0001609325408935547,6.198495864868164,0.16752691526670713,0.6263199108799018,22,0.5945945945945946,19,1500,40,10446,549.7894736842105,667.5170472057245,48,19,1415,40,2592,136.42105263157896,309.92194531585795,48
147.32.84.165,84.229.253.152,1293,6667,6,2,48,48,96,48.0,0.0,2.9398269653320312,2.9398269653320312,2.9398269653320312,2.9398269653320312,0.0,0,0.0,2,48,48,96,48.0,0.0,48,0,0,0,0,0,0.0,0
147.32.84.165,209.85.148.147,1985,80,6,12,703,40,1890,157.5,212.45058248919912,0.20947813987731934,8.106231689453125e-06,0.2451028823852539,0.022282080216841263,0.05933162773682583,5,0.45454545454545453,6,703,40,911,151.83333333333334,246.50653586106438,48,6,420,40,979,163.16666666666666,171.58323215150003,48
147.32.84.165,212.117.171.138,1504,65500,6,96,1500,40,9790,101.97916666666667,246.31500745855,17.20934796333313,6.9141387939453125e-06,25.731966018676758,0.2708628001965975,1.7562547828154906,62,0.6526315789473685,41,462,40,2758,67.26829268292683,70.58709354502315,48,55,1500,40,7032,127.85454545454546,317.20130792931184,48
147.32.84.165,46.4.36.120,2144,443,6,6,48,40,264,44.0,4.0,0.4733591079711914,0.027330875396728516,1.0086860656738281,0.20173721313476561,0.21364797247238343,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1775,443,6,6,48,40,264,44.0,4.0,0.4732959270477295,0.027393102645874023,1.0087530612945557,0.20175061225891114,0.2135699830916812,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,2227,443,6,6,48,40,264,44.0,4.0,0.4736640453338623,0.027419090270996094,1.0090620517730713,0.20181241035461425,0.21364534463562854,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,46.4.36.120,1930,443,6,6,48,40,264,44.0,4.0,0.5833399295806885,0.027304887771606445,1.1600110530853271,0.23200221061706544,0.2521049342148409,5,1.0,3,48,48,144,48.0,0.0,48,3,40,40,120,40.0,0.0,40
147.32.84.165,64.4.56.87,1827,80,6,119,1500,40,98797,830.2268907563025,713.9549386361423,1.2919092178344727,2.86102294921875e-06,3.16690993309021,0.02683821977195093,0.12530594018808225,16,0.13559322033898305,50,1500,40,7294,145.88,362.0020795520379,48,69,1488,40,91503,1326.1304347826087,445.927722519474,48
147.32.84.165,64.4.56.87,1707,80,6,20,1412,40,11156,557.8,614.2034353534666,0.26360106468200684,6.9141387939453125e-06,1.0772809982299805,0.056698999906841074,0.08606319834120671,9,0.47368421052631576,9,1387,40,2739,304.3333333333333,498.24135160025054,48,11,1412,40,8417,765.1818181818181,622.2707417459525,48
147.32.84.165,94.245.116.9,1871,80,6,12,1064,40,2597,216.41666666666666,341.2280416215656,0.1673569679260254,6.9141387939453125e-06,0.5705239772796631,0.05186581611633301,0.061375753057934836,7,0.6363636363636364,6,1064,40,1544,257.3333333333333,373.9922756183906,48,6,845,40,1053,175.5,299.42375211952265,48
